City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Valid_AQI,AQI_Outlier,Year,Month,DayOfWeek,DayOfYear,Season,Target_AQI,AQI_Lag1,AQI_Lag2,AQI_Lag3,AQI_Lag7,AQI_Roll3,AQI_Roll7,PM2.5_Lag1,PM10_Lag1,NO2_Lag1,CO_Lag1,SO2_Lag1,O3_Lag1,AQI_Change1,PM25_Change1,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos
Amaravati,2018-02-06,39.41,101.1,3.21,28.53,17.83,17.9,0.81,5.86,28.72,108.0,Moderate,108.0,0,2018,2,1,37,Winter,99.0,102.0,117.0,111.0,172.0,110.0,128.85714285714286,42.27,100.54,30.69,0.66,8.99,32.18,6.0,-2.8600000000000065,0.8660254037844386,0.5000000000000001,0.5943761565849831,0.804187157621448
Amaravati,2018-02-07,50.56,116.89,6.93,37.27,25.44,11.05,0.97,5.25,23.36,99.0,Satisfactory,99.0,0,2018,2,2,38,Winter,121.0,108.0,102.0,117.0,134.0,109.0,119.71428571428571,39.41,101.1,28.53,0.81,5.86,28.72,-9.0,11.150000000000006,0.8660254037844386,0.5000000000000001,0.6081214998935418,0.7938439653781019
Amaravati,2018-02-08,50.54,120.05,2.91,26.96,16.74,13.02,0.9,17.9,36.66,121.0,Moderate,121.0,0,2018,2,3,39,Winter,86.0,99.0,108.0,102.0,136.0,103.0,114.71428571428571,50.56,116.89,37.27,0.97,5.25,23.36,22.0,-0.020000000000003126,0.8660254037844386,0.5000000000000001,0.6216868902665479,0.7832658619336791
Amaravati,2018-02-09,26.22,62.82,2.24,20.1,12.54,12.32,0.61,8.25,23.74,86.0,Satisfactory,86.0,0,2018,2,4,40,Winter,57.0,121.0,99.0,108.0,130.0,109.33333333333333,112.57142857142857,50.54,120.05,26.96,0.9,17.9,36.66,-35.0,-24.32,0.8660254037844386,0.5000000000000001,0.6350683134867438,0.7724559775191742
Amaravati,2018-02-10,31.83,66.74,2.76,16.83,11.14,11.9,0.61,5.87,24.72,57.0,Satisfactory,57.0,0,2018,2,5,41,Winter,107.0,86.0,121.0,99.0,111.0,102.0,106.28571428571429,26.22,62.82,20.1,0.61,8.25,23.74,-29.0,5.609999999999999,0.8660254037844386,0.5000000000000001,0.6482618097757122,0.7614175109532997
Amaravati,2018-02-11,70.26,112.29,0.4,11.87,6.57,13.05,0.62,7.29,31.4,107.0,Moderate,107.0,0,2018,2,6,42,Winter,118.0,57.0,86.0,121.0,117.0,88.0,98.57142857142857,31.83,66.74,16.83,0.61,5.87,24.72,50.0,38.43000000000001,0.8660254037844386,0.5000000000000001,0.6612634749656386,0.7501537286959042
Amaravati,2018-02-12,59.47,99.73,0.54,12.85,7.18,11.94,0.68,7.62,30.57,118.0,Moderate,118.0,0,2018,2,0,43,Winter,110.0,107.0,57.0,86.0,102.0,83.33333333333333,97.14285714285714,70.26,112.29,11.87,0.62,7.29,31.4,11.0,-10.790000000000006,0.8660254037844386,0.5000000000000001,0.6740694616546161,0.7386679638813748
Amaravati,2018-02-13,58.71,99.04,0.41,13.88,7.62,11.99,0.86,6.89,36.2,110.0,Moderate,110.0,0,2018,2,1,44,Winter,114.0,118.0,107.0,57.0,108.0,94.0,99.42857142857143,59.47,99.73,12.85,0.68,7.62,30.57,-8.0,-0.759999999999998,0.8660254037844386,0.5000000000000001,0.6866759803451553,0.726963615332308
Amaravati,2018-02-14,56.29,107.96,0.25,16.71,9.02,10.89,0.95,12.91,48.39,114.0,Moderate,114.0,0,2018,2,2,45,Winter,111.0,110.0,118.0,107.0,99.0,111.66666666666667,99.71428571428571,58.71,99.04,13.88,0.86,6.89,36.2,4.0,-2.4200000000000017,0.8660254037844386,0.5000000000000001,0.6990793005655562,0.7150441465537444
Amaravati,2018-02-15,50.41,118.62,1.68,25.6,15.01,20.24,0.69,11.81,33.46,111.0,Moderate,111.0,0,2018,2,3,46,Winter,117.0,114.0,110.0,118.0,121.0,114.0,101.85714285714286,56.29,107.96,16.71,0.95,12.91,48.39,-3.0,-5.880000000000003,0.8660254037844386,0.5000000000000001,0.7112757519738152,0.7029130847082615
Amaravati,2018-02-16,57.53,128.81,1.94,25.03,14.88,33.72,0.78,25.39,31.15,117.0,Moderate,117.0,0,2018,2,4,47,Winter,107.0,111.0,114.0,110.0,86.0,111.66666666666667,100.42857142857143,50.41,118.62,25.6,0.69,11.81,33.46,6.0,7.1200000000000045,0.8660254037844386,0.5000000000000001,0.7232617254437388,0.6905740195722293
Amaravati,2018-02-17,43.82,97.19,1.45,16.01,9.45,22.52,0.67,17.62,27.62,107.0,Moderate,107.0,0,2018,2,5,48,Winter,87.0,117.0,111.0,114.0,57.0,114.0,104.85714285714286,57.53,128.81,25.03,0.78,25.39,31.15,-10.0,-13.71,0.8660254037844386,0.5000000000000001,0.7350336741329413,0.6780306024735382
Amaravati,2018-02-18,42.71,80.24,15.9,17.35,22.25,24.68,0.49,9.53,30.68,87.0,Satisfactory,87.0,0,2018,2,6,49,Winter,89.0,107.0,117.0,111.0,107.0,111.66666666666667,112.0,43.82,97.19,16.01,0.67,17.62,27.62,-20.0,-1.1099999999999994,0.8660254037844386,0.5000000000000001,0.746588114532413,0.6652865452111116
Amaravati,2018-02-19,54.73,94.12,3.49,12.79,9.73,22.79,0.58,8.21,30.21,89.0,Satisfactory,89.0,0,2018,2,0,50,Winter,97.0,87.0,107.0,117.0,118.0,103.66666666666667,109.14285714285714,42.71,80.24,17.35,0.49,9.53,30.68,2.0,12.019999999999996,0.8660254037844386,0.5000000000000001,0.7579216274973472,0.6523456189565257
Amaravati,2018-02-20,50.91,99.84,4.55,16.33,12.39,23.18,0.64,10.34,26.24,97.0,Satisfactory,97.0,0,2018,2,1,51,Winter,100.0,89.0,87.0,107.0,110.0,94.33333333333333,105.0,54.73,94.12,12.79,0.58,8.21,30.21,8.0,-3.8200000000000003,0.8660254037844386,0.5000000000000001,0.7690308592589181,0.6392116531380588
Amaravati,2018-02-21,38.5,106.7,4.5,16.82,12.69,19.54,0.58,11.02,26.62,100.0,Satisfactory,100.0,0,2018,2,2,52,Winter,105.0,97.0,89.0,87.0,114.0,91.0,103.14285714285714,50.91,99.84,16.33,0.64,10.34,26.24,3.0,-12.409999999999997,0.8660254037844386,0.5000000000000001,0.7799125224167177,0.6258885343075018
Amaravati,2018-02-22,32.21,107.43,7.39,17.33,15.32,18.13,0.6,11.81,24.84,105.0,Moderate,105.0,0,2018,2,3,53,Winter,114.0,100.0,97.0,89.0,111.0,95.33333333333333,101.14285714285714,38.5,106.7,16.82,0.58,11.02,26.62,5.0,-6.289999999999999,0.8660254037844386,0.5000000000000001,0.7905633969115482,0.612380204990065
Amaravati,2018-02-23,35.36,107.25,6.13,17.75,14.52,16.57,0.85,10.87,23.99,114.0,Moderate,114.0,0,2018,2,4,54,Winter,116.0,105.0,100.0,97.0,117.0,100.66666666666667,100.28571428571429,32.21,107.43,17.33,0.6,11.81,24.84,9.0,3.1499999999999986,0.8660254037844386,0.5000000000000001,0.8009803309782905,0.5986906625177214
Amaravati,2018-02-24,59.65,127.26,8.21,19.14,16.94,20.46,0.7,10.82,21.64,116.0,Moderate,116.0,0,2018,2,5,55,Winter,116.0,114.0,105.0,100.0,107.0,106.33333333333333,99.85714285714286,35.36,107.25,17.75,0.85,10.87,23.99,2.0,24.29,0.8660254037844386,0.5000000000000001,0.8111602420785621,0.5848239578463322
Amaravati,2018-02-25,46.16,115.95,11.52,17.19,18.59,16.35,,9.18,16.94,116.0,Moderate,116.0,0,2018,2,6,56,Winter,98.0,116.0,114.0,105.0,87.0,111.66666666666667,101.14285714285714,59.65,127.26,19.14,0.7,10.82,21.64,0.0,-13.490000000000002,0.8660254037844386,0.5000000000000001,0.8211001178128892,0.5707841943569036
Amaravati,2018-02-26,34.31,107.74,9.19,20.85,18.66,15.88,,13.97,16.28,98.0,Satisfactory,98.0,0,2018,2,0,57,Winter,116.0,116.0,116.0,114.0,89.0,115.33333333333333,105.28571428571429,46.16,115.95,17.19,,9.18,16.94,-18.0,-11.849999999999994,0.8660254037844386,0.5000000000000001,0.8307970168121247,0.5565755266413303
Amaravati,2018-02-27,39.52,113.31,19.35,21.18,27.0,18.5,0.81,15.02,18.8,116.0,Moderate,116.0,0,2018,2,1,58,Winter,108.0,98.0,116.0,116.0,97.0,110.0,106.57142857142857,34.31,107.74,20.85,,13.97,16.28,18.0,5.210000000000001,0.8660254037844386,0.5000000000000001,0.8402480696078469,0.5422021592729844
Amaravati,2018-02-28,43.08,116.06,5.34,19.02,14.54,22.46,0.79,22.7,25.64,108.0,Moderate,108.0,0,2018,2,2,59,Winter,100.0,116.0,98.0,116.0,100.0,110.0,109.28571428571429,39.52,113.31,21.18,0.81,15.02,18.8,-8.0,3.559999999999995,0.8660254037844386,0.5000000000000001,0.8494504794814806,0.527668345562516
Amaravati,2018-03-01,38.1,97.0,7.1,22.21,17.68,19.27,0.79,13.89,22.73,100.0,Satisfactory,100.0,0,2018,3,3,60,Summer,92.0,108.0,116.0,98.0,105.0,107.33333333333333,110.42857142857143,43.08,116.06,19.02,0.79,22.7,25.64,-8.0,-4.979999999999997,1.0,6.123233995736766e-17,0.8584015232918917,0.512978386299228
Amaravati,2018-03-02,33.08,83.16,5.37,18.83,14.38,14.52,0.72,8.98,23.63,92.0,Satisfactory,92.0,0,2018,3,4,61,Summer,80.0,100.0,108.0,116.0,114.0,108.0,109.71428571428571,38.1,97.0,22.21,0.79,13.89,22.73,-8.0,-5.020000000000003,1.0,6.123233995736766e-17,0.8670985522812081,0.4981366284784055
Amaravati,2018-03-03,29.7,77.45,4.45,17.33,13.01,12.72,0.65,9.71,29.26,80.0,Satisfactory,80.0,0,2018,3,5,62,Summer,88.0,92.0,100.0,108.0,116.0,100.0,106.57142857142857,33.08,83.16,18.83,0.72,8.98,23.63,-12.0,-3.379999999999999,1.0,6.123233995736766e-17,0.8755389928586302,0.4831474640149687
Amaravati,2018-03-04,38.67,82.67,4.45,22.81,15.74,12.41,0.66,12.63,22.9,88.0,Satisfactory,88.0,0,2018,3,6,63,Summer,83.0,80.0,92.0,100.0,116.0,90.66666666666667,101.42857142857143,29.7,77.45,17.33,0.65,9.71,29.26,8.0,8.970000000000002,1.0,6.123233995736766e-17,0.8837203473619977,0.4680153284438345
Amaravati,2018-03-05,30.04,83.07,11.58,24.74,22.65,12.52,0.78,8.98,17.81,83.0,Satisfactory,83.0,0,2018,3,0,64,Summer,100.0,88.0,80.0,92.0,98.0,86.66666666666667,97.42857142857143,38.67,82.67,22.81,0.66,12.63,22.9,-5.0,-8.630000000000003,1.0,6.123233995736766e-17,0.8916401947968874,0.45274469960737107
Amaravati,2018-03-06,39.72,103.81,19.66,26.29,30.06,14.03,0.81,9.68,17.53,100.0,Satisfactory,100.0,0,2018,3,1,65,Summer,81.0,83.0,88.0,80.0,116.0,83.66666666666667,95.28571428571429,30.04,83.07,24.74,0.78,8.98,17.81,17.0,9.68,1.0,6.123233995736766e-17,0.8992961915530253,0.4373400963303323
Amaravati,2018-03-07,38.21,78.95,5.71,19.03,14.85,14.15,0.75,8.03,22.81,81.0,Satisfactory,81.0,0,2018,3,2,66,Summer,112.0,100.0,83.0,88.0,108.0,90.33333333333333,93.0,39.72,103.81,26.29,0.81,9.68,17.53,-19.0,-1.509999999999998,1.0,6.123233995736766e-17,0.9066860720977985,0.4218060770826634
Amaravati,2018-03-08,58.31,124.64,11.93,28.85,25.14,14.0,1.03,10.21,22.24,112.0,Moderate,112.0,0,2018,3,3,67,Summer,113.0,81.0,100.0,83.0,100.0,88.0,89.14285714285714,38.21,78.95,19.03,0.75,8.03,22.81,31.0,20.1,1.0,6.123233995736766e-17,0.9138076496466615,0.4061472386305789
Amaravati,2018-03-09,62.49,113.56,8.08,22.65,18.7,16.53,0.91,12.68,26.26,113.0,Moderate,113.0,0,2018,3,4,68,Summer,105.0,112.0,81.0,100.0,92.0,97.66666666666667,90.85714285714286,58.31,124.64,28.85,1.03,10.21,22.24,1.0,4.18,1.0,6.123233995736766e-17,0.9206588168102428,0.3903682146763026
Amaravati,2018-03-10,49.04,102.46,5.75,19.92,15.26,14.09,0.64,6.82,26.52,105.0,Moderate,105.0,0,2018,3,5,69,Summer,88.0,113.0,112.0,81.0,80.0,102.0,93.85714285714286,62.49,113.56,22.65,0.91,12.68,26.26,-8.0,-13.450000000000003,1.0,6.123233995736766e-17,0.9272375462179537,0.374473674486883
Amaravati,2018-03-11,41.67,80.09,2.74,13.08,9.19,13.51,0.78,8.35,30.38,88.0,Satisfactory,88.0,0,2018,3,6,70,Summer,78.0,105.0,113.0,112.0,88.0,110.0,97.42857142857143,49.04,102.46,19.92,0.64,6.82,26.52,-17.0,-7.369999999999997,1.0,6.123233995736766e-17,0.9335418911179212,0.35846832151248087
Amaravati,2018-03-12,32.44,75.3,6.01,19.07,15.02,12.65,0.68,7.75,21.52,78.0,Satisfactory,78.0,0,2018,3,0,71,Summer,78.0,88.0,105.0,113.0,83.0,102.0,97.42857142857143,41.67,80.09,13.08,0.78,8.35,30.38,-10.0,-9.230000000000004,1.0,6.123233995736766e-17,0.9395699859530622,0.342356891994542
Amaravati,2018-03-13,26.43,80.85,10.73,20.82,19.8,11.64,0.72,9.43,16.52,78.0,Satisfactory,78.0,0,2018,3,1,72,Summer,69.0,78.0,88.0,105.0,100.0,90.33333333333333,96.71428571428571,32.44,75.3,19.07,0.68,7.75,21.52,0.0,-6.009999999999998,1.0,6.123233995736766e-17,0.945320046913132,0.3261441535642696
Amaravati,2018-03-14,25.08,60.67,7.17,15.22,13.94,14.1,0.56,8.63,13.8,69.0,Satisfactory,69.0,0,2018,3,2,73,Summer,60.0,78.0,78.0,88.0,81.0,81.33333333333333,93.57142857142857,26.43,80.85,20.82,0.72,9.43,16.52,-9.0,-1.3500000000000014,1.0,6.123233995736766e-17,0.9507903724625832,0.3098349038318025
Amaravati,2018-03-15,26.09,63.05,4.9,10.42,9.51,10.74,0.58,11.33,21.38,60.0,Satisfactory,60.0,0,2018,3,3,74,Summer,51.0,69.0,78.0,78.0,112.0,75.0,91.85714285714286,25.08,60.67,15.22,0.56,8.63,13.8,-9.0,1.0100000000000016,1.0,6.123233995736766e-17,0.9559793438440766,0.2934339689665273
Amaravati,2018-03-16,16.62,39.94,4.9,8.18,8.43,11.53,0.58,6.37,12.68,51.0,Satisfactory,51.0,0,2018,3,4,75,Summer,61.0,60.0,69.0,78.0,113.0,69.0,84.42857142857143,26.09,63.05,10.42,0.58,11.33,21.38,-9.0,-9.469999999999999,1.0,6.123233995736766e-17,0.9608854255574977,0.27694620226893646
Amaravati,2018-03-17,49.58,82.95,4.98,19.05,14.27,13.47,0.7,12.47,20.32,61.0,Satisfactory,61.0,0,2018,3,5,76,Summer,90.0,51.0,60.0,69.0,105.0,60.0,75.57142857142857,16.62,39.94,8.18,0.58,6.37,12.68,10.0,32.959999999999994,1.0,6.123233995736766e-17,0.9655071658143364,0.2603764827344581
Amaravati,2018-03-18,43.52,80.01,6.41,20.43,16.16,13.75,0.8,10.57,23.36,90.0,Satisfactory,90.0,0,2018,3,6,77,Summer,74.0,61.0,51.0,60.0,88.0,57.333333333333336,69.28571428571429,49.58,82.95,19.05,0.7,12.47,20.32,29.0,-6.059999999999995,1.0,6.123233995736766e-17,0.969843196967294,0.24372971360968387
Amaravati,2018-03-19,39.83,76.09,4.63,14.37,11.5,13.34,0.7,8.89,23.13,74.0,Satisfactory,74.0,0,2018,3,0,78,Summer,76.0,90.0,61.0,51.0,78.0,67.33333333333333,69.57142857142857,43.52,80.01,20.43,0.8,10.57,23.36,-16.0,-3.690000000000005,1.0,6.123233995736766e-17,0.9738922359149924,0.22701082094141847
Amaravati,2018-03-21,48.71,96.46,5.63,14.86,12.65,13.01,0.92,15.45,27.48,,,,0,2018,3,2,80,Summer,92.0,76.0,74.0,90.0,69.0,80.0,68.71428571428571,36.89,76.61,18.83,0.57,7.04,13.58,,11.82,1.0,6.123233995736766e-17,0.981124629771712,0.19337647441020586
Amaravati,2018-03-22,52.69,94.25,4.69,14.44,11.58,15.35,0.59,16.81,19.03,92.0,Satisfactory,92.0,0,2018,3,3,81,Summer,93.0,,76.0,74.0,60.0,,,48.71,96.46,14.86,0.92,15.45,27.48,,3.979999999999997,1.0,6.123233995736766e-17,0.984305844499033,0.17647097349152166
Amaravati,2018-03-23,46.48,95.41,4.35,14.79,11.5,15.02,0.6,15.55,21.04,93.0,Satisfactory,93.0,0,2018,3,4,82,Summer,88.0,92.0,,76.0,51.0,,,52.69,94.25,14.44,0.59,16.81,19.03,1.0,-6.210000000000001,1.0,6.123233995736766e-17,0.9871957872910085,0.15951325197263655
Amaravati,2018-03-24,44.22,77.62,3.56,8.53,7.52,14.58,0.73,9.61,23.87,88.0,Satisfactory,88.0,0,2018,3,5,83,Summer,75.0,93.0,92.0,,61.0,,,46.48,95.41,14.79,0.6,15.55,21.04,-5.0,-2.259999999999998,1.0,6.123233995736766e-17,0.9897936029670716,0.14250832791617088
Amaravati,2018-03-25,35.91,71.26,2.94,6.99,6.19,13.53,0.67,3.69,27.58,75.0,Satisfactory,75.0,0,2018,3,6,84,Summer,79.0,88.0,93.0,92.0,90.0,91.0,,44.22,77.62,8.53,0.73,9.61,23.87,-13.0,-8.310000000000002,1.0,6.123233995736766e-17,0.992098522791769,0.12546123335273648
Amaravati,2018-03-26,39.05,81.51,3.43,9.86,8.11,10.94,0.68,7.26,23.74,79.0,Satisfactory,79.0,0,2018,3,0,85,Summer,74.0,75.0,88.0,93.0,74.0,85.33333333333333,,35.91,71.26,6.99,0.67,3.69,27.58,4.0,3.1400000000000006,1.0,6.123233995736766e-17,0.9941098647022418,0.10837701279187609
Amaravati,2018-03-27,30.21,67.22,5.11,11.29,10.25,11.24,0.58,13.19,20.89,74.0,Satisfactory,74.0,0,2018,3,1,86,Summer,62.0,79.0,75.0,88.0,76.0,80.66666666666667,,39.05,81.51,9.86,0.68,7.26,23.74,-5.0,-8.839999999999996,1.0,6.123233995736766e-17,0.9958270335100595,0.09126072172931188
Amaravati,2018-03-28,31.14,60.35,4.25,10.36,9.05,11.8,0.83,14.42,20.99,62.0,Satisfactory,62.0,0,2018,3,2,87,Summer,53.0,74.0,79.0,75.0,,76.0,,30.21,67.22,11.29,0.58,13.19,20.89,-12.0,0.9299999999999997,1.0,6.123233995736766e-17,0.9972495210773451,0.07411742515094437
Amaravati,2018-03-29,26.82,52.51,3.63,7.68,7.14,11.54,0.69,13.63,23.6,53.0,Satisfactory,53.0,0,2018,3,3,88,Summer,53.0,62.0,74.0,79.0,92.0,71.66666666666667,80.42857142857143,31.14,60.35,10.36,0.83,14.42,20.99,-9.0,-4.32,1.0,6.123233995736766e-17,0.998376906467142,0.056952196034039754
Amaravati,2018-03-30,26.34,52.07,3.49,8.43,7.41,9.3,0.57,18.83,23.6,53.0,Satisfactory,53.0,0,2018,3,4,89,Summer,55.0,53.0,62.0,74.0,93.0,63.0,74.85714285714286,26.82,52.51,7.68,0.69,13.63,23.6,0.0,-0.4800000000000004,1.0,6.123233995736766e-17,0.9992088560679753,0.03977011384605572
Amaravati,2018-03-31,28.48,55.8,3.06,6.86,6.23,10.49,0.64,12.97,24.19,55.0,Satisfactory,55.0,0,2018,3,5,90,Summer,52.0,53.0,53.0,62.0,88.0,56.0,69.14285714285714,26.34,52.07,8.43,0.57,18.83,23.6,2.0,2.1400000000000006,1.0,6.123233995736766e-17,0.9997451236925734,0.022576263041545485
Amaravati,2018-04-01,21.83,52.92,2.69,5.28,5.09,7.53,0.55,8.3,23.34,52.0,Satisfactory,52.0,0,2018,4,6,91,Summer,55.0,55.0,53.0,53.0,75.0,53.666666666666664,64.42857142857143,28.48,55.8,6.86,0.64,12.97,24.19,-3.0,-6.650000000000002,0.8660254037844387,-0.4999999999999998,0.9999855506507186,0.005375731557583884
Amaravati,2018-04-02,24.23,52.06,4.32,14.33,11.23,8.17,0.56,9.95,23.86,55.0,Satisfactory,55.0,0,2018,4,0,92,Summer,56.0,52.0,55.0,53.0,79.0,53.333333333333336,61.142857142857146,21.83,52.92,5.28,0.55,8.3,23.34,3.0,2.400000000000002,0.8660254037844387,-0.4999999999999998,0.9999300657962057,-0.011826390691832589
Amaravati,2018-04-03,22.29,55.96,4.38,11.27,9.64,10.88,0.67,8.08,19.63,56.0,Satisfactory,56.0,0,2018,4,1,93,Summer,56.0,55.0,52.0,55.0,74.0,54.0,57.714285714285715,24.23,52.06,14.33,0.56,9.95,23.86,1.0,-1.9400000000000013,0.8660254037844387,-0.4999999999999998,0.9995786855478958,-0.029025013321975237
Amaravati,2018-04-04,25.28,54.59,4.93,9.65,9.24,12.44,0.72,8.7,19.64,56.0,Satisfactory,56.0,0,2018,4,2,94,Summer,52.0,56.0,55.0,52.0,62.0,54.333333333333336,55.142857142857146,22.29,55.96,11.27,0.67,8.08,19.63,0.0,2.990000000000002,0.8660254037844387,-0.4999999999999998,0.9989315138848577,-0.046215046983708354
Amaravati,2018-04-06,29.89,71.75,5.08,9.62,9.25,9.17,0.87,10.34,20.63,,,,0,2018,4,4,96,Summer,76.0,52.0,56.0,56.0,53.0,54.666666666666664,54.142857142857146,19.68,45.57,6.63,0.69,5.86,14.34,,10.21,0.8660254037844387,-0.4999999999999998,0.9967506498213929,-0.08054900421874167
Amaravati,2018-04-07,24.4,70.25,5.01,10.84,9.84,10.27,0.74,7.4,13.13,76.0,Satisfactory,76.0,0,2018,4,5,97,Summer,76.0,,52.0,56.0,55.0,,,29.89,71.75,9.62,0.87,10.34,20.63,,-5.490000000000002,0.8660254037844387,-0.4999999999999998,0.9952176027737294,-0.09768276782171598
Amaravati,2018-04-08,20.05,79.5,4.17,13.54,10.69,9.77,0.65,10.35,34.29,76.0,Satisfactory,76.0,0,2018,4,6,98,Summer,81.0,76.0,,52.0,52.0,,,24.4,70.25,10.84,0.74,7.4,13.13,0.0,-4.349999999999998,0.8660254037844387,-0.4999999999999998,0.9933900548258936,-0.11478762552212701
Amaravati,2018-04-09,23.72,55.74,4.18,8.86,8.18,10.54,0.81,6.71,19.29,81.0,Satisfactory,81.0,0,2018,4,0,99,Summer,59.0,76.0,76.0,,55.0,,,20.05,79.5,13.54,0.65,10.35,34.29,5.0,3.669999999999998,0.8660254037844387,-0.4999999999999998,0.9912685467787256,-0.13185851571739118
Amaravati,2018-04-12,9.25,35.45,4.7,4.6,6.48,9.06,0.54,6.2,21.66,,,,0,2018,4,3,102,Summer,46.0,,59.0,81.0,52.0,,,13.0,29.0,2.8,,,19.6,,-3.75,0.8660254037844387,-0.4999999999999998,0.9831469737221499,-0.1828169249850199
Amaravati,2018-04-13,7.16,26.39,3.86,5.22,5.99,8.62,0.59,6.62,14.29,46.0,Good,46.0,0,2018,4,4,103,Summer,40.0,,,59.0,,,,9.25,35.45,4.6,0.54,6.2,21.66,,-2.09,0.8660254037844387,-0.4999999999999998,0.9798567700958665,-0.1997015525660636
Amaravati,2018-04-14,7.97,33.2,4.26,6.48,7.0,8.66,0.61,6.01,11.52,40.0,Good,40.0,0,2018,4,5,104,Summer,33.0,46.0,,,76.0,,,7.16,26.39,5.22,0.59,6.62,14.29,-6.0,0.8099999999999996,0.8660254037844387,-0.4999999999999998,0.9762766110869321,-0.21652708524481437
Amaravati,2018-04-15,6.48,23.83,2.39,3.54,3.83,8.32,0.47,5.97,11.63,33.0,Good,33.0,0,2018,4,6,105,Summer,49.0,40.0,46.0,,76.0,,,7.97,33.2,6.48,0.61,6.01,11.52,-7.0,-1.4899999999999993,0.8660254037844387,-0.4999999999999998,0.9724075561219968,-0.23328854407545518
Amaravati,2018-04-16,7.2,34.11,3.7,5.73,6.14,7.23,0.5,7.01,18.9,49.0,Good,49.0,0,2018,4,0,106,Summer,32.0,33.0,40.0,46.0,81.0,39.666666666666664,,6.48,23.83,3.54,0.47,5.97,11.63,16.0,0.7199999999999998,0.8660254037844387,-0.4999999999999998,0.9682507501166718,-0.2499809690726521
Amaravati,2018-04-18,17.79,53.96,4.51,6.55,7.31,8.37,0.73,10.53,28.54,,,,0,2018,4,2,108,Summer,42.0,32.0,49.0,33.0,,38.0,,8.27,27.27,5.86,0.53,6.69,7.51,,9.52,0.8660254037844387,-0.4999999999999998,0.9590788900341131,-0.28313898122818354
Amaravati,2018-04-20,24.83,67.21,3.41,6.22,6.25,10.45,0.56,15.16,30.26,,,,0,2018,4,4,110,Summer,53.0,42.0,,32.0,46.0,,,9.21,27.62,3.26,0.44,6.91,11.95,,15.619999999999997,0.8660254037844387,-0.4999999999999998,0.9487718864399473,-0.31596187665790293
Amaravati,2018-04-21,19.78,49.86,3.0,4.9,5.14,6.3,0.66,7.64,23.67,53.0,Satisfactory,53.0,0,2018,4,5,111,Summer,47.0,,42.0,,40.0,,,24.83,67.21,6.22,0.56,15.16,30.26,,-5.049999999999997,0.8660254037844387,-0.4999999999999998,0.9431964659565866,-0.33223549871590435
Amaravati,2018-04-24,23.35,91.83,4.6,7.1,7.6,7.8,0.62,11.15,34.95,,,,0,2018,4,1,114,Summer,79.0,,47.0,53.0,32.0,,,25.0,61.0,8.8,,,19.6,,-1.6499999999999986,0.8660254037844387,-0.4999999999999998,0.9248025743285089,-0.38044736628785164
Amaravati,2018-04-26,24.79,66.54,4.32,7.23,7.54,9.86,0.6,13.05,29.11,,,,0,2018,4,3,116,Summer,47.0,79.0,,,42.0,,,18.48,62.52,12.71,0.76,7.38,17.57,,6.309999999999999,0.8660254037844387,-0.4999999999999998,0.9111686353326631,-0.41203363695942635
Amaravati,2018-04-27,11.04,38.34,3.76,5.11,5.87,6.78,0.48,6.21,16.31,47.0,Good,47.0,0,2018,4,4,117,Summer,51.0,,79.0,,,,,24.79,66.54,7.23,0.6,13.05,29.11,,-13.75,0.8660254037844387,-0.4999999999999998,0.9039461929224011,-0.42764620926777464
Amaravati,2018-04-28,9.74,33.83,3.94,4.84,5.87,5.66,0.66,7.51,12.65,51.0,Satisfactory,51.0,0,2018,4,5,118,Summer,52.0,47.0,,79.0,53.0,,,11.04,38.34,5.11,0.48,6.21,16.31,4.0,-1.299999999999999,0.8660254037844387,-0.4999999999999998,0.8964562582905575,-0.44313223418263453
Amaravati,2018-04-30,28.85,64.52,3.84,5.51,6.23,6.12,0.45,5.93,32.05,,,,0,2018,4,0,120,Summer,88.0,52.0,51.0,47.0,,50.0,,10.35,30.98,5.55,1.01,5.38,7.55,,18.5,0.8660254037844387,-0.4999999999999998,0.8806828564301475,-0.47370635037968
Amaravati,2018-05-01,22.81,53.85,3.12,6.96,6.33,5.76,0.8,7.09,34.26,88.0,Satisfactory,88.0,0,2018,5,1,121,Summer,78.0,,52.0,51.0,,,,28.85,64.52,5.51,0.45,5.93,32.05,,-6.040000000000003,0.49999999999999994,-0.8660254037844387,0.8724040568049612,-0.48878539428899265
Amaravati,2018-05-02,28.54,56.36,4.29,22.75,15.68,8.96,0.85,7.28,32.62,78.0,Satisfactory,78.0,0,2018,5,2,122,Summer,90.0,88.0,,52.0,79.0,,,22.81,53.85,6.96,0.8,7.09,34.26,-10.0,5.73,0.49999999999999994,-0.8660254037844387,0.8638670987837349,-0.503719798736334
Amaravati,2018-05-03,18.46,39.45,3.59,14.17,10.55,12.76,0.49,6.37,30.3,90.0,Satisfactory,90.0,0,2018,5,3,123,Summer,43.0,78.0,88.0,,,,,28.54,56.36,22.75,0.85,7.28,32.62,12.0,-10.079999999999998,0.49999999999999994,-0.8660254037844387,0.8550745085896932,-0.518505144391157
